상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
리히트&서울두부,3110509,47.67070940584077,0.0,4.7,289318218.1600926
하늘은지붕위로,3120106,1755.6296292291772,0.0,,1824162290.155299
카페,3120151,2384.098985228658,152.25,4.058333333333334,6357749518.203442
블로트커피,3120103,90.6903065861859,0.0,4.71,1262145188.9760015
아지트,3120181,204.23483992881617,149.33333333333334,4.177,6098511340.457963
리코,3110586,144.84882141976993,50.0,4.82,938047729.4406924
커피향깊은한옥,3110576,132.75307589326377,0.0,,1195405906.6317918
달의계단,3130191,98.38152944589751,186.0,3.895,2424464652.829882
커피101,3120103,117.17985001193365,42.0,1.2,1724815094.9956243
카페다카포,3110557,139.4794352617151,0.0,4.63,675671617.4192189
애프터눈커피,3110566,84.68732950600852,159.0,4.44,764432880.1401888
에반하우스,3110554,140.0513713079302,0.0,4.0,231305838.73103234
먼스스컬프쳐,3110548,42.47769431462932,227.0,4.640000000000001,3184339950.007403
아스트로노머스커피,3120104,89.98126725928995,245.0,4.4350000000000005,1699656470.0992908
커피랩세아점,3120101,1354.0210561544777,0.0,,1787412835.2344205
베로키오,3110551,86.50958809351565,545.0,4.3,1228725977.4746227
카페인홀릭연남,3110558,57.18933077607946,32.0,4.395,526366438.75277346
캠프나인커피,3120054,261.9029579993347,0.0,,1211915509.1694756
애쉬앤블룸1,3110566,151.66511222096608,0.0,,454026405.50108147
연남살롱,3120104,69.70441359461212,0.0,4.38,738459716.3826449
루카스초이스,3110554,131.0512597739038,32.0,4.54,266442111.8851565
파크애비뉴,3110562,200.09521904147215,6.0,4.15,156043194.33916488
오츠커피,3110068,77.62929372923992,2099.0,4.52,9896565043.180435
티오씨,3120107,90.42237917762495,6.0,4.445,1193283829.144266
낙랑파라,3110564,61.16207060293343,1081.0,3.725,1890403288.8406963
더에일,3130191,102.16440217287517,20.0,4.15,1119967015.3516924
공간,3130183,2751.8890565985166,302.0,4.721,7854467041.932795
에이카페,3120102,111.86640687480285,14.0,4.6899999999999995,762737704.100298
메르센,3130192,936.3385231007454,0.0,,18880130.40156351
모카리아,3130183,50.44829520342272,83.0,4.25,1484830874.6670249
17도씨,3110562,140.1769910921829,0.0,,130853475.23060729
설빙홍대입구역점,3120103,229.521168827387,539.0,3.49,6385772279.057868
이디야커피합정LIG점,3110550,181.2822627992178,29.0,4.47,2273578840.2164226
라페,3120104,199.53531120125555,45.0,4.77,1218958757.9040139
반지캠퍼스카페,3120103,78.65955930610139,0.0,5.0,1213454100.8800664
빈스앤와플,3120107,1214.3996903577984,27.0,3.03,2434486197.3860793
드링크박스,3120098,1658.921479680484,14.0,4.8,829948842.5973682
옻칠갤러리카페,3120104,116.05330328044153,41.0,4.295,1002848306.17934
자작나무이야기,3120005,26.83911358652413,477.0,4.21,1572040366.6854346
이디야화곡로점,3120120,239.9854286692639,49.0,4.1850000000000005,4791665672.44036
길거리봉봉커피,3120069,70.70444817399988,0.0,,1314504340.459528
쥬피토Ⅱ,3120128,11648.1216876499,0.0,,2809915802.5019717
더코너커피,3120225,3288.2734896408083,0.0,4.37,10390657170.006483
더스퀘어,3110953,152.08450665918664,504.0,4.41,115373800.15502717
아트크루커피,3001491,718.3865025107925,0.0,5.0,25490588079.40203
설빙,3120151,2384.098985228658,161.38095238095238,3.795227272727273,6575361375.080662
한잔해,3110404,95.6255887875994,0.0,,1334008313.793886
삼층다방,3120118,1664.8757291383292,5.0,5.0,548654675.8588517
커피,3120014,174.25866209754616,183.6,4.055,5786439098.6965475
전광수커피,3110127,390.94061610081604,145.0,4.715,995275200.3847165
스튜디오GT,3111007,172.24521273374,0.0,,3359758304.181689
매머드익스프레스영등포리드원점,3120136,2260.9316310228687,20.0,3.8,2590878913.015339
헌드레드일레븐,3120156,1805.1952626169123,20.0,4.5,13344204212.933575
한국미혼모가족협회,3120093,132.17226581385435,0.0,,1383213153.6346774
문화지형연구소씨티알제비주,3120105,56.071797150547525,0.0,,478045977.69065845
에쎄카페,3120107,1270.1076185714014,52.0,3.6,2642917305.692789
올리브크리에이티브,3120099,462.879939313041,0.0,,1064574118.8465898
우리모두브라보,3120103,99.58531995697044,0.0,,1298145270.2318308
윌비에프씨,3120178,165.47779957537077,0.0,,3101699990.7670865
앤하우스,3120104,271.7919105281317,0.0,,1225548029.4819176
클로리스(CHLORISCo.，Ltd)주,3120197,544.0213669975249,0.0,,2186111652.3347745
라이언킹,3130190,153.56334548392218,0.0,,1879383583.4394422
　글린트,3120024,667.8410451068698,0.0,,2046649776.6386075
신촌나누미,3110569,1323.7323881251873,0.0,,3602525453.8637085
콘하스주,3110513,172.28287511632774,0.0,,343384265.90777457
유어로스팅파크,3120104,104.6633743636962,0.0,4.5,822720749.2872117
피오니케이크주,3120104,80.61197042757307,0.0,,764750028.9374547
정원이있는국민책방,3111015,151.61962918874957,413.0,4.4350000000000005,5309466655.573535
청아주,3120098,1922.364988620041,0.0,,733709213.41562
비안빈,3120098,3024.657995704258,76.0,4.245,1521537454.9409173
씨키스커피,3110058,70.79158899836264,3.0,4.75,3958870340.295249
지져스커피,3110075,78.7673584974446,35.0,4.385,428520811.74422276
수다,3110076,101.40741907490079,425.0,3.455,1057386823.6941822
커피나라,3120044,185.33026434557138,20.0,3.625,869907111.5829976
더수다카페,3120225,4181.6032921393935,0.0,4.65,12367248767.974018
비반트,3120064,89.43854900741535,29.0,4.5,1515637487.0667093
그레이스카페,3130323,139.43955799140414,3.5,4.51,27166174859.54805
에스프레소비비안,3110942,111.42883765432106,0.0,3.5,1585299600.3574827
떼제베,3120043,139.9419978748487,3.0,4.02,1564033268.0315704
와플스토리,3110210,352.52925845070234,23.0,3.735,1143511329.258285
스탠딩,3110085,49.24067398755113,27.0,4.375,782523937.1649777
마고가이아,3120041,48.14559147262894,0.0,,469299011.1503545
르카페,3110081,102.14946226444138,116.0,4.41,888430146.6120832
에코앤데코플라워갤러리카페,3120044,100.26135751930818,0.0,,703048706.8022474
배재란의커피클래스,3120047,162.14400077825206,106.0,3.96,7208391070.624151
에스크컨베이,3110062,29.441177865027036,0.0,,376771412.9098285
델리뉴스,3120040,9241.682750479134,14.0,4.467499999999999,139707639750.59503
쎄라비,3110069,52.17541404282274,78.0,4.84,1140429003.1368797
엘마레,3110067,29.885074786471684,39.0,4.3,1331892928.9934325
T.hill14st,3110082,33.01537997380584,0.0,,416414733.1045699
토프레소이태원점,3001491,69.78574901336265,0.0,4.0,6384432577.287503
케냐키암부,3110085,115.72129448592284,234.0,3.9450000000000003,2926609367.127097
더브라운이태원점,3001491,174.4577567375805,0.0,,9467808052.12861
소월길커피,3110079,71.10933317283857,0.0,4.7,423028223.77510196
스위치,3130056,205.43616297056752,10.0,5.0,14272345301.284443
와이팟커피,3001491,87.85885647680118,84.0,4.5649999999999995,11580109003.6365
9라운드,3110085,104.95976222085301,0.0,,710035184.3287015
소월길밀영,3110079,62.869949424709226,354.0,4.1,2217891813.9892044
애브리씽벗더히어로카페,3110085,177.37674717650486,378.0,3.1,4467722078.125457
커피를사랑한소믈리애,3110079,99.97440447230716,0.0,,479624829.18022865
제퍼커피,3120041,160.74025309261881,9.0,4.5,503426581.09833103
미스터아메리카노,3120044,116.73871747406207,20.0,4.109999999999999,744710151.8181719
데드비트클럽,3110096,53.7430708592627,79.0,3.2,213531403.5427115
올핸즈투게더,3130208,123.36574991371866,24.0,3.31,9582388921.999977
타이거에스프레소,3110085,26.31636928709042,151.0,4.395,1865012233.703454
후암동,3110077,87.42396634644575,1304.0,4.475,1980611957.9368513
커피업,3110066,64.43534202469141,37.0,4.3,677762925.8567904
라구,3110081,254.81980759778997,780.0,4.0,3376524191.348912
달콤커피한남동점,3120047,52.62534015536981,25.0,4.27,3189535268.740702
인투고,3110081,125.71029127082082,0.0,4.3,566693291.3784355
커피그리머,3110679,153.03527267856145,40.0,5.0,852730232.2139744
플레이버커피,3110488,5077.50407247597,0.0,4.56,2386774467.9031067
봉스세상의커피,3110789,717.7983581150564,0.0,4.7,7290338539.991679
랄랄라350,3120098,4198.04296745615,0.0,4.32,972188994.5664546
이십세기청년,3130274,135.8700351812584,26.0,4.09,5203940275.859729
김동훈커피앤테라피,3130024,192.74330087464162,320.0,4.225,19676381238.263054
수,3110632,89.38346303521658,0.0,,1026725486.4307199
연진,3130056,104.26319030901213,0.0,4.27,7066628564.378399
골프인에스프레소,3120003,1659.1771553082788,0.0,4.15,1922369310.922408
이디야,3110002,3004.3165698746247,21.689655172413794,3.8577049180327867,8256668325.952029
카페아뜰리에,3120160,89.56779133597533,0.0,4.53,2268047284.8015146
빈터커피로스터스,3120186,218.4963952461793,0.0,,2842505295.0518165
로스커피,3120102,163.5665998718341,43.0,4.27,968132101.2848487
비엔나커피하우스,3120106,845.6673940316368,149.75,4.1,8103980586.1648035
베버리지랩,3120006,112.77934141016453,11.0,4.25,1520150693.3874679
스튜디오에이엠,3110309,183.96117187233534,0.0,4.73,91570997.45957662
팔공티,3120245,2526.437168432606,29.11111111111111,4.435555555555556,13416692448.377888
초록뜰,3110397,114.34168626052377,87.0,4.6899999999999995,14996579659.82481
용산구장애인복지단체협의회,3110083,303.7119168582146,0.0,,152388507.13784745
푸드넷시스템,3120171,299.41634519977407,0.0,,3582358363.569364
바디프랜드,3120183,1696.2057313912123,0.0,3.0,15378597465.532608
아도라화밀리아,3120041,3144.1236525575464,0.0,,578564184.0597097
앤드커피랩주,3120195,210.5487724176069,0.0,,5626746473.650923
빅벨에프앤비,3130062,480.50974068808404,0.0,,566844325.0
성호다방,3120136,80.5271750242658,0.0,,693616572.1806797
엘리스,3120145,74.87181023676108,295.0,4.085,16940224068.909655
영등포,3130257,77.24641119255439,0.0,4.4,1021686681.6234996
차향기,3120149,1922.099073932056,0.0,4.44,3970988197.1608434
스마일플라워앤카페,3120149,1640.904646441083,0.0,2.0,3651076473.5079784
별다방,3130050,1930.6331300325235,0.0,4.09,2346901545.0000005
세원,3120146,328.9935049634141,0.0,,1280885921.0959463
철은프라자예일타운,3120138,175.3757636588239,0.0,,745770097.3150938
천희,3110762,191.1467905754992,0.0,4.27,649463332.7977985
하노이의아침,3120008,155.32373261423623,398.0,3.415,1795722811.538508
대주,3120149,1328.2069243809885,0.0,4.33,3295323807.4997563
이디야라이프점,3120150,1731.7561952439883,3.0,4.73,13481147767.638853
에벤에셀빌딩,3120145,80.12199393894643,0.0,,4023089851.9986634
커피타임,3120010,155.88151855769445,9.333333333333334,3.526666666666666,2926048380.424136
팬더커피숍,3110800,258.6924248199525,0.0,,956080146.0
로얄호스트,3120148,564.269078358734,21.0,4.2,1903742707.8077552
엔제리너스,3130248,21791.49635944693,111.0,3.905,35460944435.07305
오가닉,3120148,869.9334245768136,143.0,4.2,4349025210.651538
카페미도,3120143,99.21107641715363,0.0,,1589821752.8023899
루나제이커피,3110760,1095.6147649411344,0.0,5.0,1204389412.3316455
티하우스,3111054,3326.3938013851252,3.0,5.0,2731668566.0
커피퀘스트,3120149,936.2831978501068,0.0,3.87,2849436611.179077
갤러리,3120149,985.8946683655121,891.0,4.35,10067480944.656397
로스팅플래닛,3120149,859.5137954457435,14.0,4.140000000000001,2874624905.644341
셰이드트리,3110763,237.37878703008545,0.0,4.41,834448949.9000001
커피온,3110794,187.0190352140785,28.5,4.7075,1169085057.1122034
양지호프,3120136,86.44449759394713,0.0,,697760841.4615976
컬쳐커피,3120149,3751.8215837305106,0.0,4.4,6052642827.158305
주커피,3120145,3131.984564456441,15.0,4.1674999999999995,8502615575.672104
가비1896,3120141,93.3641947145064,3.0,4.615,275470364.7496459
주빈커피마에스더,3120149,3751.8215837305106,0.0,4.35,6052642827.158305
델리코,3110760,3017.1884582259017,0.0,,2322208391.4380407
이디아에스프레소,3120149,839.1637502541475,0.0,4.46,2738944912.7558045
곰식，s카페,3110763,278.19980200619455,0.0,3.3,906197258.8092314
커피벨,3130240,10126.858106565356,0.0,4.52,5147145395.22509
파리바게트한강성심병원,3110796,1258.4410663559047,13.0,4.45,2104937218.541229
카페스터닝,3120148,1472.1313858571825,86.0,4.5,3809813148.522388
커피볶는피루니,3110762,106.98098754790063,106.0,4.405,1531520467.8224838
렐란디,3120149,1129.1918772354002,0.0,4.45,3068906636.5291643
슈퍼커피63빌딩점,3120150,1945.8510562325546,5.0,4.63,19254451169.31515
카페리시오,3110760,1170.0806397532012,0.0,4.77,1247707744.8273401
진솔커피숍,3110759,127.04601202067944,7.0,4.3,1906772859.013243
웰가,3120149,475.6959766714251,12.0,1.0,2421884283.81623
소담상회,3110759,83.87867139360227,0.0,4.54,1655455794.0913615
컴포즈,3120132,2912.466923887751,6.75,3.175,3774234368.8295603
데시앙루브103-1호,3120143,1582.399015592791,0.0,,5547300298.018334
커피리브레,3120145,25752.335313588606,308.0,4.3475,49670178073.66494
정우커피,3120148,1472.1313858571825,0.0,,2260560681.027856
행인데어,3120044,107.89490314800776,0.0,,716981862.5412415
디저트39,3120109,9353.693785100322,16.0,3.4359999999999995,12558279487.295078
바이더스커피,3111052,62.01641426272751,6.0,4.715,672825574.6639038
르와조,3120119,3302.719822799398,342.0,4.46,5863930523.582487
기대어보기를,3110064,250.87435045068554,0.0,,1060131883.9004877
남도,3120141,71.97466664196484,0.0,4.49,235442968.22022465
프로틴카페H247,3120191,153.68803498818303,0.0,,1389340977.770604
하늘유리,3120145,369.7849760525646,285.0,4.3149999999999995,16871504187.75007
카페드빈,3120189,425.20848416895416,20.0,3.91,4711141343.531361
개봉15길커피,3130225,93.51396091430483,9.0,5.0,1883146265.8161318
커피코트선릉한신인터밸리점,3120210,2886.9079306031113,45.0,4.6,10431134389.17315
대학가,3120217,195.91165733923077,0.0,,5546493711.806781
삼원글로벌주,3120051,45.45524337565255,0.0,,889397049.286544
동원홈푸드샌드프레소한투점주,3120149,2784.5061150288657,0.0,4.0,4952138945.663866
포크라이언,3130179,177.04446213463183,0.0,,618925317.2932005
이디야주,3120194,592.3465321942998,0.0,3.9,3231438447.7990723
삼유티에스주,3110093,211.96158453241014,0.0,,1240842440.8017888
나드에프앤비(NARDF&BCo.，Ltd.)주,3110137,2283.5389398327247,0.0,,2959339528.9881425
시다모,3110570,1307.574039191148,58.0,4.425,1244568137.6028435
인블러썸,3120094,97.94044277095499,0.0,4.29,1262042330.1090062
씨트라스해운주,3120119,3302.719822799398,0.0,,1171586693.933242
카페르뮤즈,3110015,130.95949372849833,38.0,4.6,583751926.1626462
수정,3120134,144.48880172934247,0.0,,3007562856.4898024
빅컵,3110836,219.11021456638986,102.0,4.005,5927660135.366577
테마,3130265,82.33708538359843,55.0,4.73,2521205400.0805655
모아다방,3110759,171.5742365171779,100.0,4.1725,2939222387.7811956
슈퍼커피보라매타운점,3120151,2908.259944159632,11.0,4.654999999999999,3376454192.8136215
카페제로,3110698,156.40988394686437,14.0,4.79,2403383825.6685596
커피마리오,3110804,206.132863155953,62.0,4.545,3184118274.516892
커피베이장승배기역점,3120154,37.05974111842049,0.0,4.2,1869201097.8646324
카카오빈,3120186,94.768772046823,208.0,4.7,4530567813.836538
먼치빈스,3120129,3842.231435140576,0.0,,2514976549.099849
터방내,3110840,115.88794518072854,523.0,4.43,9241369648.955318
배추공주와페키들의감성놀이터,3110837,230.2215632323789,0.0,,2070833609.849526
빽다방노량진학원점,3130265,49.91440033320575,64.0,3.435,2497559452.3226986
실로암,3110812,568.9693946639167,0.0,4.16,5015692258.5243435
할리스커피이수역점,3120156,296.05496248771215,0.0,4.16,3860301935.8055706
플로아,3120154,60.004760140177225,69.0,5.0,2501357741.764666
원추,3120153,546.0725860390212,2.0,5.0,46593940380.71596
까페준,3120142,489.37247556848865,0.0,,3651208042.565169
라온,3110812,132.59203241719032,236.66666666666666,4.391666666666667,5686699648.136713
파스쿠찌보라매공원점,3110812,388.35120757613123,47.0,4.415,4530920864.450008
갓프레소,3110836,164.28880716012515,3.0,4.6850000000000005,1324865049.596125
카페아리보,3130274,295.0246560080149,55.0,3.97,8709960480.86951
빨간리본샌드위치,3110846,95.08866054020876,32.0,4.82,1808337702.224083
카페톡,3120153,114.92235260842601,36.0,4.234999999999999,49470260922.167206
단골커피,3110828,40.716668896377534,78.0,4.5649999999999995,859319639.9812288
커핑,3120153,330.59452954038176,0.0,4.82,36084911986.42821
일상다반사,3120156,77.60113141464785,89.0,4.220000000000001,5042905066.56613
창동빌딩카페무,3130274,83.24111034478321,0.0,,3177251020.1864066
커피향기,3130268,1804.0487884282168,9.666666666666666,4.505000000000001,6218479628.367787
오띠,3130261,290.11584196801675,0.0,,3611774008.5584264
커피.3,3120153,71.83138147704094,0.0,4.46,24975587999.71362
투썸플레이스이수역점,3130273,126.24100642451155,112.0,3.74,24449023167.445164
쉴만한물가,3110259,822.6688325114675,0.0,4.54,4654290190.428653
행복카페,3111086,416.2494905045412,0.0,,1850098467.3725705
