,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율
20893,3110546,양화대교북단,108047.8,113183.5,1.0475317405814835
20894,3110545,마포구청역 1번,83166.2,83583.0,1.0050116513679836
20895,3110544,망리단길,716482.6,772245.5,1.0778286869771856
20896,3110543,중암중학교,12749.8,12086.5,0.9479756545200709
20897,3110542,마포구청역 7번,222082.0,229189.0,1.032001693068326
20898,3110541,동교초등학교,188922.6,207264.0,1.0970842027369938
20899,3110540,망원나들목체육관,78238.6,84281.0,1.077230420789738
20900,3110539,미근동,47396.6,18720.0,0.394965039686391
20901,3110538,충정로역 3번,58792.2,43406.0,0.7382952160320587
20902,3110537,충정로현대아파트,70559.2,42603.5,0.6037979455549383
20903,3110536,돈의문센트레빌아파트입구,16207.6,11848.0,0.7310150793454923
20904,3110535,영천시장입구,158234.6,151707.0,0.9587473283340053
20905,3110534,경기대학교,92351.6,90051.0,0.9750886828165402
20906,3110533,충정로역 7번,697293.8,477657.5,0.6850161294995022
20907,3110532,아현역 2번,160102.0,125181.5,0.7818859227242633
20908,3110531,홍지문,1512.4,1545.5,1.0218857445120337
20909,3110530,아현역 1번,29496.2,28508.5,0.9665143306595425
20910,3110529,홍제3동주민센터,142929.8,147068.5,1.028956172890468
20911,3110528,서울여자간호대학교,136633.8,133696.0,0.9784987316461959
20912,3110527,홍제역 2번,69735.8,74837.5,1.0731575460523863
20913,3110526,봉원사,20066.0,15937.5,0.7942539619256453
20914,3110525,홍은종합사회복지관,47544.8,52306.0,1.1001413403779172
20915,3110524,연희세브란스병원,21304.0,11658.5,0.5472446488922268
20916,3110523,홍제성원아파트,14776.0,16283.5,1.1020235517054684
20917,3110522,홍제역 3번,30733.6,27837.0,0.9057513600749668
20918,3110521,홍제역 4번,95856.6,94359.0,0.9843766626398182
20919,3110520,경의중앙 신촌역,71491.8,74892.5,1.0475676930780873
20920,3110519,서대문구보건소별관,156728.4,165850.5,1.0582032356611821
20921,3110518,서대문구청,4806.4,4779.5,0.9944032956058589
20922,3110517,서대문소방서,24253.8,23864.5,0.9839489069754018
20923,3110516,정원여중,29398.2,30752.5,1.0460674463062365
20924,3110515,홍은중학교,51909.0,56527.5,1.0889730104606137
20925,3110514,서대문우체국,95413.4,96766.0,1.0141762058578774
20926,3110513,연희파출소,52766.0,43861.5,0.8312454989955653
20927,3110512,연희지하차도,74006.0,72942.0,0.9856227873415669
20928,3110511,연희초등학교,126620.4,122143.0,0.964639189261762
20929,3110510,홍연시장,138806.6,150399.5,1.0835183629596863
20930,3110509,연희대우아파트앞,127808.8,137633.0,1.076866381657601
20931,3110508,서연중학교,72058.8,76216.0,1.057691773940171
20932,3110507,명지대학교,210714.0,215478.0,1.022608844215382
20933,3110506,연희임광아파트,34873.0,36575.5,1.0488200040145672
20934,3110505,홍남교남측,8895.8,10115.0,1.1370534409496618
20935,3110504,명지전문대,16446.0,16701.5,1.0155356925696217
20936,3110503,명지대학교교회,252398.4,248048.0,0.9827637576149453
20937,3110502,남가좌파출소,236870.6,243058.5,1.0261235459360512
20938,3110501,연희어린이공원,36722.2,38083.5,1.03707021910452
20939,3110500,남가좌동현대아파트,32373.8,35531.5,1.0975387504710599
20940,3110499,연가초등학교,337651.0,354295.5,1.0492949820968989
20941,3110498,증산역 1번,245902.6,255507.5,1.0390597740731493
20942,3110497,가좌역 3번,14951.0,16426.5,1.0986890508996054
20943,3110496,모래내우체국,145353.6,157105.0,1.0808469828060674
20944,3110495,북가좌2동주민센터,185427.0,194966.0,1.051443425175406
20945,3110494,증산3교남측,27115.4,30118.5,1.1107525612751425
20946,3110493,북가좌초등학교,60250.0,62163.5,1.0317593360995851
20947,3110492,하나고등학교,4013.2,4665.5,1.1625386225455996
20948,3110491,불광중학교,10272.2,10722.0,1.0437880882381574
20949,3110490,녹번동근린공원,89312.2,92829.0,1.0393764793611624
20950,3110489,불광역 3번,69127.2,67777.5,0.9804751241190154
20951,3110488,우리은행응암동지점,73961.8,77256.5,1.044545968324189
20952,3110487,불광역 8번,18222.2,18949.0,1.0398854144944079
20953,3110486,은평구청,82709.4,72821.5,0.8804501060338971
20954,3110485,연신내우체국,82648.0,86825.0,1.0505396379827703
20955,3110484,역촌역 3번,243339.2,256414.5,1.0537328141129747
20956,3110483,연천초등학교,94000.2,97858.5,1.0410456573496651
20957,3110482,연신초등학교,43386.4,43421.5,1.0008090092747957
20958,3110481,불광역 7번,298769.6,304845.0,1.0203347328509997
20959,3110480,연신내역 3번,57266.4,60994.5,1.0651010016344662
20960,3110479,연신내역 2번,165315.4,174513.5,1.0556397044679444
20961,3110478,응암1동주민센터,76252.6,76045.0,0.997277469882994
20962,3110477,은평세무서,51525.4,53673.0,1.0416804139317695
20963,3110476,역촌역 2번,19446.0,19706.5,1.0133960711714491
20964,3110475,백련산해모로아파트,100621.2,103646.0,1.0300612594562577
20965,3110474,세명컴퓨터고등학교,152628.0,160720.5,1.0530210708389025
20966,3110473,구산역 1번,252488.2,266856.0,1.0569048375330015
20967,3110472,연신내역 4번,161033.6,172782.5,1.0729593078711523
20968,3110471,응암동우체국,222704.0,234153.5,1.0514112903225807
20969,3110470,신진과학기술고등학교,90507.0,95544.5,1.0556586783342725
20970,3110469,응암정보도서관,228583.2,238087.5,1.0415791711726845
20971,3110468,응암역 3번,456047.2,488874.5,1.0719822421889664
20972,3110467,은평요양병원,133871.8,148377.0,1.1083514227791067
20973,3110466,구산역 2번,146770.0,153635.0,1.046773863868638
20974,3110465,연신내역 7번,197004.8,186839.0,0.948398211617179
20975,3110464,연신내역 5번,70534.6,73394.5,1.0405460582465909
20976,3110463,응암3동주민센터,81441.2,79376.0,0.9746418274779841
20977,3110462,갈현건영아파트,150320.6,167149.5,1.111953384965201
20978,3110461,새절역 2번,33264.0,31412.0,0.9443241943241943
20979,3110460,구산역 4번,233910.8,249841.0,1.0681037386901333
20980,3110459,응암역 2번,133891.4,136307.0,1.018041487354677
20981,3110458,선일여고,172324.0,174546.0,1.0128943153594392
20982,3110457,예일여고,112544.6,108268.5,0.9620052850158959
20983,3110456,구산보건지소,220023.0,233366.5,1.0606459324706963
20984,3110455,역촌노인복지관,236737.0,244775.0,1.033953289937779
20985,3110454,선정중학교,192174.8,192246.5,1.0003730978255214
20986,3110453,신사1동주민센터,265912.4,275820.0,1.037258886761204
20987,3110452,새절역 3번,133102.2,137940.5,1.0363502631812245
20988,3110451,증산역 4번,198086.6,212469.5,1.0726091517548386
20989,3110450,시립서북병원,270086.4,282686.5,1.046652108362361
20990,3110449,증산역 3번,140333.4,145238.0,1.0349496271023149
20991,3110448,상신초등학교입구,87818.6,103977.5,1.1840031610615518
20992,3110447,구산초등학교,73806.8,78100.0,1.0581680820737385
20993,3110446,내를건너서숲으로도서관,46630.8,46275.0,0.9923698499704058
20994,3110445,덕산중학교,80789.8,92178.5,1.1409670527715132
20995,3110444,수색성당,15910.0,16216.5,1.01926461345066
20996,3110443,수색역 1번,14920.4,13339.5,0.8940443955926115
20997,3110442,화랑대철도공원,22915.8,27072.5,1.1813901325722864
20998,3110441,영신여고,93863.8,100452.5,1.0701942601940257
20999,3110440,상계3동4동주민센터,57274.2,58494.0,1.0212975475868715
21000,3110439,당고개역 5번,161495.6,169719.5,1.050923368810048
21001,3110438,경춘선숲길 우측,225878.6,239810.0,1.0616764934792406
21002,3110437,당고개역 2번,209223.4,229847.5,1.098574538029685
21003,3110436,상계제일중학교,75552.2,78129.0,1.0341062205997973
21004,3110435,서울과학기술대,15099.2,13878.5,0.9191546572003815
21005,3110434,태릉입구역 4번,68116.6,71748.0,1.0533115275865206
21006,3110433,공릉역 2번,202583.6,211501.0,1.0440183706874593
21007,3110432,대진고등학교,54220.4,53638.0,0.9892586554138294
21008,3110431,상계역,64726.4,74968.0,1.1582290997181983
21009,3110430,중계초등학교,14265.4,14329.5,1.0044933896000112
21010,3110429,공릉동 국수거리,281028.6,285493.5,1.0158877068027952
21011,3110428,상계5동주민센터,580125.8,621683.0,1.0716348074848592
21012,3110427,노원 을지대학교병원,15045.8,14262.5,0.9479389597096864
21013,3110426,상계2동주민센터,243573.4,278364.5,1.1428362046101914
21014,3110425,계상초등학교,91141.4,103836.0,1.1392846719493008
21015,3110424,상계초등학교,394349.2,407104.5,1.0323451905062822
21016,3110423,석계역 2번,44083.0,47204.5,1.070809609146383
21017,3110422,노원역 9번,127866.6,134101.5,1.0487609743279322
21018,3110421,석계역 1번,50501.4,54008.0,1.0694356988123102
21019,3110420,광운대역 1번,92709.2,91160.5,0.9832950775111855
21020,3110419,수락산디자인거리,120084.0,131279.0,1.09322640818094
21021,3110418,광운대학교 남단,116940.0,104188.0,0.8909526252779203
21022,3110417,월계역 3번,64446.4,64634.5,1.0029187045358623
21023,3110416,노원초등학교,130739.0,143469.5,1.0973733927902156
21024,3110415,수락산역 4번,286611.2,317376.0,1.1073398387781077
21025,3110414,장석교회,40910.8,42031.0,1.027381522727495
21026,3110413,누원고등학교,16422.6,16742.0,1.0194488083494697
21027,3110412,창동중학교,25255.2,25723.0,1.01852291805252
21028,3110411,도봉역 3번,76524.0,75180.0,0.9824368825466521
21029,3110410,방학역 2번,106992.4,105543.0,0.986453243407943
21030,3110409,창동역 2번,97118.8,111705.0,1.15018925275024
21031,3110408,가인초등학교,57491.8,67549.5,1.1749414699139702
21032,3110407,도봉역 2번,125858.4,133015.0,1.0568623151096788
21033,3110406,도봉산역 1번,29718.4,33739.5,1.135306745989017
21034,3110405,방학역 1번,206600.0,219307.0,1.0615053242981607
21035,3110404,신창초등학교,483555.4,502143.0,1.0384394425126882
21036,3110403,방학1동주민센터,249200.6,269775.5,1.0825636053845777
21037,3110402,도봉구 정병원,103910.8,109859.0,1.057243327931264
21038,3110401,도봉구민회관,29609.4,31641.5,1.0686302322910968
21039,3110400,도봉구보건소,186300.4,188298.0,1.0107224675846107
21040,3110399,창2동주민센터,264653.2,280802.5,1.061020611124294
21041,3110398,쌍문2동우체국,123675.4,124856.0,1.0095459565928229
21042,3110397,도봉산입구,245468.4,266790.5,1.0868629118860107
21043,3110396,쌍문역1번(쌍리단길),150622.4,153114.5,1.0165453478367097
21044,3110395,신한은행 방학동지점,40913.0,43412.0,1.061080830054017
21045,3110394,방학중학교,156343.6,162981.5,1.0424571264829516
21046,3110393,국민은행방학지점,9123.4,9240.0,1.0127803231251506
21047,3110392,발바닥공원,21141.0,24446.0,1.1563312993708907
21048,3110391,샘말어린이공원,58402.0,66873.0,1.1450464025204616
21049,3110390,방학초등학교,73116.0,78178.5,1.0692392909896602
21050,3110389,한일병원,54636.0,59621.5,1.0912493593967347
21051,3110388,도봉우체국,95554.8,101194.0,1.059015350353933
21052,3110387,쌍문초등학교,238879.4,260271.0,1.0895497895590829
21053,3110386,연산군묘,3964.8,4790.0,1.2081315577078289
21054,3110385,효문고등학교,25566.0,26130.5,1.022080106391301
21055,3110384,문이교,13863.4,14854.5,1.0714903991805762
21056,3110383,덕성여대시반거리,16332.8,16274.5,0.9964304956896552
21057,3110382,솔밭공원역 1번,87264.8,91039.0,1.043249970205627
21058,3110381,번동주공2단지,58800.8,65203.5,1.1088879743132747
21059,3110380,강북문화정보도서관,99935.0,111611.0,1.116835943363186
21060,3110379,KT&G 북부지사,20603.2,26635.5,1.2927846159819834
21061,3110378,송중동주민센터,118677.6,120292.5,1.0136074541446742
21062,3110377,미아사거리역 3번,100068.4,97133.5,0.97067106099428
21063,3110376,수송초등학교,468883.8,482687.0,1.0294384237629879
21064,3110375,서울북부고용노동지청,92751.2,97510.0,1.0513071528993696
21065,3110374,송중초등학교,371688.8,366765.0,0.9867528965091227
21066,3110373,수유역 2번,180102.2,183113.5,1.0167199512276919
21067,3110372,강북중학교,251921.6,257434.0,1.0218814107246064
21068,3110371,삼양입구사거리,103598.4,106092.5,1.0240746961343032
21069,3110370,도봉세무서,191901.4,180873.0,0.9425309038912691
21070,3110369,성신여대운정그린캠퍼스,162210.2,170702.5,1.0523536744298447
21071,3110368,송천초등학교,380938.4,409408.0,1.0747354427907503
21072,3110367,강북구청,203882.2,205923.5,1.0100121540772073
21073,3110366,광산사거리,89250.0,90218.0,1.01084593837535
21074,3110365,미아역 5번,242000.8,250248.0,1.0340792261843763
21075,3110364,미아역 8번,205974.2,206956.0,1.0047666164014717
21076,3110363,송천동주민센터,42715.4,45032.5,1.054245073205448
21077,3110362,우이천 계성교,125259.6,131977.5,1.0536318174415373
21078,3110361,삼양사거리역 1번,131367.0,140491.0,1.06945427694931
21079,3110360,수유초등학교,182710.8,193782.0,1.060594119231047
21080,3110359,수유시장옆,140572.6,156537.5,1.1135704966686253
21081,3110358,인수동 우편취급국,138752.0,141714.0,1.0213474400369005
21082,3110357,가오리역 1번,152900.0,156072.0,1.020745585349902
21083,3110356,덕수교,161769.6,173462.0,1.072278104167903
21084,3110355,삼양사거리역 2번,187598.0,193679.0,1.0324150577298266
21085,3110354,삼각산119안전센터,11959.8,11998.5,1.0032358400642152
21086,3110353,수유동우체국,114759.8,121464.5,1.0584237686018971
21087,3110352,수유1동주민센터,233806.8,242309.0,1.0363642118193312
21088,3110351,수유북부시장옆,115139.0,116197.5,1.0091932360017022
21089,3110350,가오리역 2번,76733.2,78078.0,1.0175256603399832
21090,3110349,화계역 2번,90338.0,97807.5,1.0826839203878766
21091,3110348,강북문화예술회관,310313.8,323626.5,1.0429007669011177
21092,3110347,구세군강북종합사회복지관,31165.4,36126.5,1.159186148741874
21093,3110346,4.19민주묘지역 2번,85293.4,89379.5,1.047906403074564
21094,3110345,솔밭공원역 2번,99264.6,105129.5,1.059083500059437
21095,3110344,화계중학교,52801.2,46766.0,0.8856995674340735
21096,3110343,무너미어린이공원,124567.4,134892.0,1.082883643714166
21097,3110342,국립재활원,141322.4,153204.5,1.0840779664087223
21098,3110341,북한산우이역 2번,31755.0,36347.5,1.144622894032436
21099,3110340,인수중학교,43385.2,44776.0,1.032057014834552
21100,3110339,국립4.19민주묘지,3451.2,3651.5,1.0580377839592026
21101,3110338,인수초등학교,28125.6,29874.0,1.062164007167847
21102,3110337,아카데미하우스,66555.6,73825.0,1.109222965460457
21103,3110336,석관고등학교,47272.4,49261.5,1.0420774066897387
21104,3110335,석계역 7번,203287.2,210697.0,1.0364499092908948
21105,3110334,석관중앙교회,241812.2,257765.5,1.0659739252196538
21106,3110333,돌곶이역 5번,109684.0,114848.5,1.047085263119507
21107,3110332,돌곶이역 3번,32312.6,29493.5,0.9127553957279824
21108,3110331,돌곶이역 8번,172513.0,169730.0,0.9838678824204553
21109,3110330,돌곶이역 1번,133450.8,134585.5,1.0085027590692601
21110,3110329,우리은행체육관,52277.4,53020.0,1.0142049910668856
21111,3110328,상월곡역 3번,151662.0,152028.5,1.0024165578721103
21112,3110327,상월곡역 2번,132673.6,126784.5,0.9556121187636425
21113,3110326,장위동성당,72789.6,79107.0,1.086789871080484
21114,3110325,장곡초등학교,151043.0,152459.0,1.0093748137947471
21115,3110324,월곡역 4번,22123.8,20893.0,0.9443676041186415
21116,3110323,상월곡역 1번,220763.0,229553.0,1.0398164547501167
21117,3110322,장위1동주민센터,113989.2,122694.5,1.0763695157085058
21118,3110321,동덕여대,4742.8,5193.0,1.094922830395547
21119,3110320,KB국민은행 종암동지점,28019.0,26788.0,0.956065526963846
21120,3110319,종암동주민센터,160906.6,176062.5,1.0941906671323611
21121,3110318,KT월곡지사,149977.6,151220.0,1.0082839037296236
21122,3110317,종암중학교,95669.0,92302.5,0.9648109627988167
21123,3110316,숭곡초등학교,412219.6,429908.0,1.0429101381884802
21124,3110315,종암아이파크2차,233185.8,233938.5,1.0032278980967109
21125,3110314,종암경찰서,107021.0,105299.0,0.9839096999654273
21126,3110313,안암역 3번,201510.8,172659.0,0.8568225623639031
21127,3110312,안암역 2번,82576.2,67640.5,0.8191282718265069
21128,3110311,종암아이파크2차후문,8440.8,10116.0,1.1984646005118
21129,3110310,길음역 10번,4415.6,4746.5,1.0749388531569888
